stop_id,stop_name,stop_lat,stop_lon,location_type
2066,Port @ Ned - S,30.355513,-91.135651,0
2067,Ned @ Mariner - E,30.354094,-91.133018,0
2068,Ned @ Anne Marie - E,30.3533,-91.131058,0
2069,Ned @ Gardere - E,30.352728,-91.130089,0
2072,Coy @ Gardere - N,30.359097,-91.124588,0
2073,Gardere @ Burbank/Bayou Fountain - N,30.360949,-91.123497,0
2074,Gardere @ Teakwood Village Apts - N,30.362253,-91.122734,0
2076,Highland @ Heatherwood - W,30.367718,-91.121353,0
2077,Staring @ Staring Plaza Vet Center - N,30.36961,-91.122414,0
2078,Staring @ High Point Road - N,30.373989,-91.119675,0
2079,Staring @ Boone Drive - N,30.376753,-91.11808,0
2080,Staring @ Hyacinth Ave - N,30.38541,-91.112495,0
2081,Staring @ Avis - N,30.386951,-91.111664,0
2082,Staring @ Kings Hill - N,30.391817,-91.111076,0
2090,Bluebonnet @ Bluebonnet Towers - S,30.384199,-91.095032,0
2091,Bluebonnet @ Auto Express - S,30.378469,-91.098511,0
2092,Bluebonnet @ Surgical Center - S,30.375921,-91.099602,0
2093,Bluebonnet @ North Oak Hills - S,30.369894,-91.102608,0
2094,Bluebonnet @ Glenstone - S,30.367638,-91.103943,0
2095,Bluebonnet @ Library - S,30.36557,-91.104599,0
2096,Bluebonnet @ La Carreta - S,30.356575,-91.109238,0
2097,Burbank @ Bluebonnet Albertsons - S,30.354853,-91.111549,0
2098,Burbank @ Westhaven - W,30.355453,-91.113144,0
2099,Burbank @ Bluebonnet Place Apts - W,30.356558,-91.115669,0
2100,Burbank @ Summerwood - W,30.358269,-91.119247,0
2101,Highland @ Staring Hill - w,30.369556,-91.123566,0
2102,Highland @ Magnolia Woods - w,30.371525,-91.126869,0
2103,Highland @ Albert Hart - w,30.373018,-91.130905,0
2104,Highland @ Ace Hardware - w,30.377359,-91.137314,0
2105,Highland @ Kenilworth Center - w,30.378571,-91.13887,0
2106,Highland @  Dentation - w,30.381672,-91.143318,0
2107,Highland @ Woodgate - w,30.383816,-91.146065,0
2108,Highland @ Woodstone - w,30.385448,-91.148209,0
2109,Highland @ Nelson - w,30.387262,-91.150688,0
2110,Highland @ Sunset - w,30.388329,-91.152191,0
2111,Highland @ Leeward - w,30.390455,-91.155235,0
2112,Highland @ Burgin - w,30.393137,-91.15873,0
2113,Highland @ Lee - w,30.394207,-91.160049,0
2114,Highland @ Highland Village Shopping Center - w,30.395132,-91.161316,0
2115,Highland @ Plantation Apts - w,30.396315,-91.162827,0
2116,Highland @ Clara - w,30.399771,-91.167274,0
2117,Highland @ Delgado - w,30.400867,-91.168716,0
2118,Highland @ LSU Ave - w,30.402067,-91.170273,0
2119,Highland @ Amherst - w,30.403578,-91.17218,0
2120,Highland @ Parker - w,30.40444,-91.173325,0
2121,Highland @ Stadium - N,30.408785,-91.176025,0
2122,Highland @ S Campus - N,30.411106,-91.176132,0
2123,Highland @ Union Square - N,30.412397,-91.176117,0
2124,Highland @ Dalrymple - N,30.415659,-91.176315,0
2125,Highland @ Chimes - N,30.417103,-91.176361,0
2126,Highland @ State - N,30.418137,-91.176498,0
2127,Highland @ Aster - N,30.42041,-91.177513,0
2128,Highland @ Roosevelt - N,30.421661,-91.178108,0
2129,Highland @ East Mckinley - N,30.42366,-91.179001,0
2130,Highland @ East Buchanan - N,30.424856,-91.179581,0
2131,Highland @ W. Harding Police Station - N,30.426241,-91.180183,0
2132,Highland @ Harrison - N,30.42918,-91.181541,0
2133,Highland @ Washington - N,30.430832,-91.182487,0
2134,Highland @ Mary - N,30.43211,-91.183174,0
2135,Highland @ Chatsworth - N,30.433485,-91.183395,0
2136,Highland @ Terrace - N,30.435951,-91.185013,0
2137,Highland @ Julia - N,30.436977,-91.185699,0
2138,Highland @ South Blvd. - N,30.439283,-91.186356,0
2139,Highland @ Mayflower - N,30.440708,-91.186417,0
2141,St Ferdinand @ Government - S,30.443501,-91.186615,0
2142,St Ferdinand @ Government Law Office - S,30.442591,-91.186546,0
2143,St Ferdinand @ South Blvd - S,30.439812,-91.186455,0
2144,Highland @ Julia - S,30.437218,-91.185905,0
2145,Highland @ Veta - S,30.435692,-91.184959,0
2146,Highland @ Chatsworth - S,30.43401,-91.183838,0
2147,Highland @ Mary - S,30.432287,-91.183372,0
2148,Highland @ Washington - S,30.431202,-91.182899,0
2149,Highland @ Harrison - S,30.429346,-91.181725,0
2150,Highland @ Polk - S,30.427673,-91.181007,0
2151,Highland @ West Harding - S,30.426237,-91.180344,0
2152,Highland @ W Mckinley - S,30.423876,-91.179222,0
2153,Highland @ Roosevelt - S,30.421982,-91.178368,0
2154,Highland @ Aster - S,30.419992,-91.177444,0
2155,Highland @ State - S,30.41828,-91.176659,0
2156,Highland @ W Chimes - S,30.417423,-91.176506,0
2157,Highland @ Dalrymple - S,30.415998,-91.17643,0
2158,Highland @ Raphael Semmes - S,30.41354,-91.176361,0
2159,Highland @ Campus - S,30.4116,-91.176216,0
2160,Highland @ Stadium - S,30.409216,-91.17614,0
2161,Highland @ Parker - S,30.404764,-91.173897,0
2162,Highland @ E. Boyd - E,30.403681,-91.172531,0
2163,Highland @ LSU Ave Shelter - E,30.402634,-91.17115,0
2164,Highland @ Delgado - E,30.401098,-91.169151,0
2165,Highland @ Plantation Apts - E,30.396536,-91.163254,0
2166,Highland @ Highland Village Shopping Center - E,30.395042,-91.161339,0
2167,Highland @ Lee - E,30.393951,-91.159966,0
2168,Highland @ Ben Hur - E,30.393072,-91.158791,0
2169,Highland @ University Highlands - E,30.391651,-91.156937,0
2170,Highland @ Sunset - E,30.38858,-91.152695,0
2171,Highland @ Nelson - E,30.387274,-91.150848,0
2172,Highland @ Woodstone - E,30.385693,-91.148682,0
2173,Highland @ Woodgate - E,30.38389,-91.146324,0
2174,Highland @ Highland Park - E,30.379171,-91.140152,0
2175,Highland @ Kenilworth Center - E,30.378559,-91.139153,0
2176,Highland @ Ace Hardware - E,30.377348,-91.137566,0
2177,Highland @ Albert Hart - E,30.373186,-91.131386,0
2178,Highland @ Magnolia Woods - E,30.371567,-91.127197,0
2179,Highland @ Staring - E,30.369055,-91.123146,0
2180,Burbank @ GSRI - E,30.358215,-91.119789,0
2182,Bluebonnet @ Burbank Walgreens - N,30.355156,-91.109535,0
2183,Bluebonnet @ Library - N,30.365572,-91.104324,0
2184,Bluebonnet @ North Oak Hills - N,30.369408,-91.102669,0
2185,Bluebonnet @ Linkwood - N,30.373976,-91.09977,0
2186,Bluebonnet @ Post Office - N,30.376259,-91.099197,0
2187,Bluebonnet @ Perkins Rowe CVS - N,30.379751,-91.097427,0
2188,Bluebonnet @ World Ministry - N,30.383867,-91.094864,0
2189,Bluebonnet @ Anselmo - N,30.387026,-91.093773,0
2190,Highland @ Clara - E,30.399881,-91.167519,0
2191,McClelland @ LSU Urgent Care - N,30.508883,-91.135277,0
2209,Greenwell St @ Denova - W,30.501514,-91.11718,0
2210,Greenwell St @ Trailer Park - W,30.501472,-91.118568,0
2211,Greenwell St @ Landis - W,30.501438,-91.120796,0
2212,Greenwell St @ Silverleaf - W,30.502443,-91.124947,0
2214,Baker Blvd @ Alabama St - E,30.594172,-91.164917,0
2216,Alabama @ Jefferson - S,30.590694,-91.165215,0
2217,Alabama @ Washington St - S,30.589052,-91.165535,0
2218,Groom @ Epperson - E,30.5879,-91.163887,0
2219,Groom @ Myrtle - E,30.587662,-91.16143,0
2220,Groom @ Daniel - E,30.587763,-91.158302,0
2221,Groom @ Patricia - E,30.58774,-91.155647,0
2222,Groom @ Husband - E,30.587206,-91.152481,0
2223,Groom @ McHugh - E,30.586842,-91.149757,0
2224,Groom @ Sherron - E,30.58676,-91.146797,0
2225,Groom @ Shilo - E,30.586723,-91.143372,0
2226,Groom @ Chemin - E,30.586422,-91.14077,0
2227,Groom @ Baker Middle School - E,30.583897,-91.135025,0
2228,Groom @ Clermont - E,30.582588,-91.132042,0
2229,Groom @ Walmart - E,30.581911,-91.130592,0
2230,Groom @ Plank - E,30.580225,-91.12693,0
2250,Hwy 19 @ Piggly Wiggly Shopping Center - S,30.577059,-91.170288,0
2261,Groom Rd @ Walmart - W,30.581745,-91.12999,0
2262,Hillcrest Memorial Gardens - W,30.582376,-91.131271,0
2263,Groom Rd @ Baker Middle School - W,30.583973,-91.13501,0
2264,Groom @ Woodward - W,30.584364,-91.135803,0
2265,Groom @ Chemin - W,30.586388,-91.140442,0
2266,Groom @ Shilo - W,30.586773,-91.142784,0
2267,Groom @ Hazel Oak - W,30.586832,-91.1465,0
2268,Groom @  McHugh - W,30.586901,-91.149567,0
2269,Groom @ Husband - W,30.587292,-91.152451,0
2270,Groom @ Patricia - W,30.587776,-91.155289,0
2271,Groom @ Daniel - W,30.58786,-91.158043,0
2272,Groom @ Myrtle - W,30.587797,-91.161087,0
2273,Groom @ Epperson St - W,30.587919,-91.163597,0
2274,Groom @ Alabama - W,30.588144,-91.165482,0
2276,Hwy 19 @ Adams - N,30.589888,-91.167686,0
2277,Hwy 19 @ Jackson St - N,30.592995,-91.167137,0
2278,Hwy 19 @ Baker Blvd - N,30.59437,-91.166824,0
2279,Swan @ Scenic Hwy - E,30.523649,-91.181259,0
2281,Harding @ Helene / Mc Donald's - E,30.520456,-91.176941,0
2282,Harding @ Somerset - E,30.52055,-91.173241,0
2283,Harding @ Pembroke - E,30.520754,-91.168854,0
2284,Harding @ Nottingham - E,30.520983,-91.164948,0
2285,Harding @ Howell Blvd - E,30.521273,-91.157036,0
2286,Harding @ Burger King - E,30.521349,-91.155312,0
2287,Harding @ Ihop - E,30.521442,-91.153069,0
2288,Harding @ Social Security Administration - E,30.521557,-91.148056,0
2289,Harding @ Plank Road - E,30.521622,-91.145988,0
2290,Plank @ 72nd - S,30.5158,-91.14753,0
2291,Plank @ Monte Sano - S,30.513475,-91.148338,0
2292,Airline Hwy @ Beechwood - S,30.509083,-91.143936,0
2293,Greenwell St @ Plumbers & Steamfitters - E,30.502266,-91.133789,0
2294,Greenwell St @ Airline Hwy - E,30.502293,-91.131454,0
2295,Airline Hwy @ St Katherine - S,30.499262,-91.129166,0
2296,Airline Hwy @ Hanks Dr - S,30.495319,-91.126396,0
2297,Airline Hwy @ Blanchard Trailer Sales - S,30.492781,-91.124481,0
2298,Airline Hwy @ Prescott/Mr Poboy - S,30.489399,-91.122078,0
2299,Airline Hwy @ Bicentennial - S,30.486448,-91.119987,0
2300,Airline Hwy @ Raceway - S,30.484005,-91.118248,0
2301,Airline Hwy @ Hi Nabor Supermarket - S,30.481277,-91.116318,0
2302,Airline Service Rd @ Winbourne - S,30.479258,-91.115051,0
2303,Airline Service Rd @ Greenwell Springs Road - S,30.475306,-91.11631,0
2304,Wooddale @ Probation & Parole - S,30.474499,-91.116241,0
2305,Wooddale @ Office Of Family Support - S,30.473248,-91.116196,0
2306,Wooddale @ Exchange Pl. - S,30.464697,-91.113007,0
2307,Tom Dr @ Beaumont - E,30.464926,-91.107986,0
2308,Tom Dr @ Airline Hwy - E,30.466015,-91.105957,0
2309,Tom Dr @ Grainger - E,30.467535,-91.103172,0
2312,Oak Villa Blvd @ Walmart - S,30.462353,-91.089424,0
2313,Crossway @ Cortana Pl - S,30.459669,-91.089745,0
2315,Tom Dr @ Commerce Ave - W,30.468081,-91.101578,0
2316,Tom Dr @ Airline Hwy - W,30.466576,-91.105156,0
2318,Wooddale @  Camelot College - N,30.474022,-91.115944,0
2320,Airline Hwy @ Winbourne - N,30.480429,-91.115364,0
2321,Airline Hwy @ Crown Efficiency - N,30.481371,-91.116104,0
2322,Airline Hwy @ Expert Sound - N,30.482706,-91.117073,0
2323,Airline Hwy @  Bicentennial - N,30.486967,-91.120087,0
2324,Airline Hwy @ Prescott /Don's Seafood - N,30.489956,-91.122223,0
2325,Airline Hwy @ Evangeline - N,30.493467,-91.124733,0
2326,Airline Hwy @ Hanks Dr - N,30.496094,-91.126595,0
2327,Airline Hwy @ St. Katherine - N,30.499365,-91.128944,0
2328,Airline Hwy @ Greenwell St - N,30.501514,-91.13047,0
2329,Plank @ Monte Sano - N,30.512777,-91.148346,0
2330,Plank @ Monarch Ave - N,30.51532,-91.147491,0
2331,Plank @ Cadillac - N,30.517305,-91.146774,0
2332,Plank @ Packard - N,30.518414,-91.146385,0
2333,Harding Blvd @ Social Security Administration - W,30.521755,-91.147949,0
2334,Harding Blvd @ Ihop - W,30.52161,-91.152496,0
2335,Harding Blvd @ Howell Blvd - W,30.521509,-91.156326,0
2336,Harding Blvd @ Nottingham - W,30.521166,-91.164986,0
2337,Harding Blvd @ Heath - W,30.520945,-91.168266,0
2338,Harding Blvd @ Jones - W,30.5208,-91.171677,0
2339,Harding Blvd @ Helene - W,30.520615,-91.176521,0
2340,Harding Blvd @ Scenic Hwy - W,30.520542,-91.178894,0
2341,Harding Blvd @ Southern Credit Union - W,30.520298,-91.188881,0
2342,Harding Blvd @ Elton C Harrison - W,30.520229,-91.191826,0
2344,Oak Villa @ Tom Dr - N,30.463402,-91.089622,0
2345,Oak Villa @ Car Quest - N,30.467581,-91.088776,0
2352,N Sherwood Forest Blvd @ Richcroft - N,30.473539,-91.05793,0
2353,N Sherwood Forest Blvd @ BREC Park - N,30.477554,-91.058327,0
2354,N Sherwood Forest Blvd @  Richcroft - S,30.47386,-91.058167,0
2364,Florida Blvd Service Rd EB @ Marque Ann/Circle K - W,30.461323,-91.043922,0
2365,Florida Service Rd EB @ St Vincent Paul - W,30.460766,-91.04744,0
2366,Florida Service Rd EB @ N Little John - W,30.460245,-91.051132,0
2367,Florida Service Rd EB @ Corner Square - W,30.45953,-91.055153,0
2368,S Sherwood Forest Blvd @ Florida/Fancy Cuts - N,30.460274,-91.058022,0
2369,S Sherwood Forest Blvd @ Glenda - N,30.462078,-91.058037,0
2370,S Sherwood Forest Blvd @ Catalpa - N,30.465418,-91.058037,0
2371,S Sherwood Forest Blvd @ Bard - N,30.467836,-91.058022,0
2372,S Sherwood Forest Blvd @ Stan Ave - N,30.469719,-91.057999,0
2373,S Sherwood Forest Blvd @ Darryl - N,30.470806,-91.057991,0
2379,Oak Villa @ Choctaw - S,30.470831,-91.089188,0
2380,Oak Villa @ Car Quest - S,30.467518,-91.088921,0
2381,Oak Villa @ Tom - S,30.463825,-91.089767,0
2389,Summa @ Butter Creek - W,30.397932,-91.097977,0
2390,Summa @ Mancuso - W,30.399137,-91.100502,0
2391,Summa @ Essen - W,30.401398,-91.1045,0
2392,Essen Ln @ OLOL Emergency - N,30.403589,-91.104118,0
2393,Jefferson @ Sunrise Senior Living - E,30.419304,-91.095856,0
2394,Drusilla @ Interline - N,30.420313,-91.088074,0
2395,Drusilla @ Keaty - N,30.421886,-91.087166,0
2396,Drusilla @ Bordeaux - N,30.424078,-91.085915,0
2397,Drusilla @ Wesson - N,30.425772,-91.084991,0
2398,Drusilla @ Brookline - N,30.428177,-91.083992,0
2399,Drusilla @ Common - N,30.429962,-91.083977,0
2400,Old Hammond Shopping Center - W,30.43103,-91.085159,0
2401,Old Hammond @ Tara - W,30.431084,-91.091072,0
2402,Tara @ Church - N,30.43228,-91.091263,0
2403,Tara @ Whitehall - N,30.434248,-91.091873,0
2404,Tara @ Trinity Ave - N,30.437296,-91.093979,0
2405,Tara @ Wakefield - N,30.441181,-91.095985,0
2406,Goodwood @ Airline/Old Woman's Hospital - N,30.442736,-91.091087,0
2407,Tara @ Trinity Ave - S,30.4373,-91.094261,0
2408,Tara @ Whitehall - S,30.434313,-91.092171,0
2409,Old Hammond @ E Contour - E,30.430902,-91.087898,0
2410,Drusilla @ Hampton Court - S,30.428574,-91.084099,0
2411,Drusilla @ Bordeaux - S,30.424171,-91.085907,0
2412,Drusilla @ Interline - S,30.420549,-91.088165,0
2413,Drusilla @ Hi Neighbor - S,30.419077,-91.088913,0
2414,Essen @ OLOL Emergency - S,30.404116,-91.104027,0
2415,Summa @ Essen - E,30.401264,-91.104568,0
2416,Summa @  Mancuso - E,30.399258,-91.100945,0
2417,Summa @ Amber Terrace - E,30.397577,-91.097534,0
2420,Perkins Rd @ Shell - E,30.378847,-91.097321,0
2421,Perkins Rd @ Grand Ave - E,30.377716,-91.095001,0
2422,Perkins Rd @ Post Office - E,30.377094,-91.093704,0
2423,Perkins Rd @ Great Oak - E,30.374641,-91.090225,0
2424,Perkins Rd @ Oakdale - E,30.372093,-91.086479,0
2425,Perkins Rd @ Windermere - E,30.369526,-91.07856,0
2426,Perkins Rd @ Windermere Center - E,30.368921,-91.076866,0
2427,Siegen Ln @ Winn Dixie - N,30.370134,-91.073318,0
2428,Siegen Ln @ Chateau Mein Apt - N,30.372429,-91.071869,0
2429,North Mall Dr @ Walmart - W,30.37595,-91.063103,0
2430,North Mall Dr @ Sams - W,30.376696,-91.064186,0
2431,North Mall Dr @ Zapata's - W,30.37781,-91.065414,0
2432,Siegen Ln @ Reiger Rd Chevron - N,30.384674,-91.064445,0
2433,Siegen Ln @ Industriplex Blvd - N,30.390114,-91.061104,0
2434,Siegen Ln @ Team Honda - N,30.391655,-91.060188,0
2435,Siegen Ln @ Cloverland - N,30.394833,-91.058418,0
2436,Sherwood Forest @ Ford - N,30.399687,-91.05336,0
2437,Sherwood Forest @ Wentling Ave - N,30.402889,-91.052231,0
2438,Sherwood Forest @ Market Place Ave - N,30.405634,-91.051498,0
2439,Sherwood Forest @ Lazy Boy - N,30.407314,-91.051392,0
2440,Sherwood Forest @ Parkmount Blvd - N,30.408779,-91.051407,0
2441,Sherwood Mall Shopping Center @ Coursey - N,30.413109,-91.05143,0
2442,Sherwood Forest Blvd @ Lake Sherwood Ave North - N,30.417839,-91.051529,0
2443,Sherwood Forest Blvd @ Newcastle - N,30.420061,-91.051506,0
2444,Sherwood Forest Blvd @  Longridge Ave - N,30.42211,-91.051468,0
2445,Sherwood Forest Blvd @ Justice Ave - N,30.423948,-91.051483,0
2446,Sherwood Forest Blvd @ Bricksome - N,30.425959,-91.052254,0
2447,Sherwood Forest Blvd @ Auburn Dr - N,30.426853,-91.053886,0
2448,Sherwood Forest Blvd @ South Harrell Ferry - N,30.428242,-91.055862,0
2449,Sherwood Forest Blvd @ Reulet - N,30.431601,-91.057068,0
2450,Sherwood Forest Blvd @ North Harrells Ferry - N,30.432573,-91.057289,0
2451,Sherwood Forest Blvd @ Old Hammond/Sonic - N,30.435984,-91.057304,0
2452,Sherwood Forest Blvd @ The Oaks - N,30.438883,-91.057327,0
2453,Sherwood Forest Blvd @ Ashbourne - N,30.443022,-91.057381,0
2454,Sherwood Forest Blvd @ Sheraton - N,30.446218,-91.05764,0
2455,Sherwood Forest Blvd @ Sherbrook Ave - N,30.450449,-91.057953,0
2456,Sherwood Forest Blvd @ Glenhaven Dr - N,30.453617,-91.058067,0
2457,Sherwood Forest Blvd @ Archery Dr - N,30.456415,-91.058052,0
2459,Florida Service Rd EB @ Trinity Lutheran Church - W,30.458529,-91.061638,0
2460,Florida Service Rd EB @ Harvey - W,30.45783,-91.066154,0
2461,Florida Service Rd EB @ Sam Dr - W,30.45752,-91.068031,0
2462,Florida Service Rd EB @ Sharp - W,30.456963,-91.071968,0
2463,Florida Service Rd EB @ Madeline Ct - W,30.456005,-91.077347,0
2464,Florida Service Rd EB @ Green Oaks - W,30.455727,-91.079292,0
2465,Florida Service Rd EB @ Cora Dr - W,30.455421,-91.081192,0
2466,Mallway Ave @ Oak Villa - E,30.456518,-91.087425,0
2467,Florida Blvd Service Rd EB @ Excel Finance - E,30.454121,-91.086311,0
2468,Florida Service Rd WB @ Monterrey - E,30.454391,-91.084641,0
2469,Florida Service Rd WB @ Cora - E,30.454891,-91.081429,0
2470,Florida Service Rd WB @ Capital One - E,30.455175,-91.079666,0
2471,Florida Service Rd WB @ Marilyn Dr - E,30.455591,-91.077118,0
2472,Florida Service Rd WB @ Orleans Plaza - E,30.4559,-91.075104,0
2473,Florida Service Rd WB @ Sharp - E,30.456362,-91.072304,0
2474,Florida Service Rd WB @ Popeys - E,30.45731,-91.066345,0
2475,Florida Service Rd WB @ McGehee - E,30.457554,-91.064774,0
2476,Florida Service Rd WB @ Rabenhorst Funeral Home - E,30.458097,-91.061356,0
2478,Sherwood Forest Blvd @ Florida/Sherwood Plaza - S,30.457588,-91.058296,0
2479,Sherwood Forest Blvd @ Mollylea - S,30.452768,-91.058235,0
2480,Sherwood Forest Blvd @ Sherbrook Ave - S,30.450401,-91.058243,0
2481,Sherwood Forest Blvd @ Sheraton - S,30.446592,-91.057961,0
2482,Sherwood Forest Blvd @ Ashbourne - S,30.443247,-91.057632,0
2483,Sherwood Forest Blvd @ Major Oak - S,30.441368,-91.057564,0
2484,Sherwood Forest Blvd @ Old Hammond Hwy - S,30.437145,-91.057564,0
2485,Sherwood Forest Blvd @ Muriel - S,30.434595,-91.057564,0
2486,Sherwood Forest Blvd @ Waffle House - S,30.431997,-91.057358,0
2487,Sherwood Forest Blvd @ Dunkin Donuts - S,30.427059,-91.055115,0
2488,Sherwood Forest Blvd @  W Bricksome - S,30.426062,-91.052704,0
2489,Sherwood Forest Blvd @ Justice Ave Shopping Center - S,30.424749,-91.051796,0
2490,Sherwood Forest Blvd @ Piccadilly - S,30.42264,-91.051704,0
2491,Sherwood Forest Blvd @ Newcastle - S,30.420469,-91.051727,0
2492,Sherwood Forest Blvd @ Lake Sherwood Ave - S,30.417681,-91.051704,0
2493,Sherwood Mall Shopping Center @ Coursey - S,30.41284,-91.051689,0
2494,Sherwood Forest Blvd @ Coursey - S,30.410229,-91.051682,0
2495,Sherwood Forest Blvd @ Castlebook Apt - S,30.408268,-91.051712,0
2496,Sherwood Forest Blvd @ Sherwood Forest Ct - S,30.407358,-91.051682,0
2497,Sherwood Forest Blvd @ S Sherwood Square - S,30.403189,-91.052353,0
2498,Sherwood Forest Blvd @ All Star Chevrolet - S,30.399925,-91.053383,0
2499,Siegen Ln @ Cloverland - S,30.395458,-91.05822,0
2500,Siegen Ln @ Cedar Park - S,30.391726,-91.060501,0
2501,Siegen Ln @ Industriplex Blvd - S,30.390079,-91.061485,0
2502,Siegen Ln @ The Storage Unit - S,30.371901,-91.072433,0
2503,Siegen Ln @ Perkins - S,30.368475,-91.074516,0
2504,Perkins @ Windermere - W,30.369421,-91.077927,0
2505,Perkins @ Oakbrook - W,30.370392,-91.080643,0
2506,Perkins @ Great Oak - W,30.374428,-91.089638,0
2507,Perkins @ Rod Laver - W,30.376316,-91.091888,0
2508,Perkins @ Fresh Market - W,30.377174,-91.093353,0
2509,Perkins @ Grand Ave - W,30.377789,-91.094673,0
2510,Airline Hwy @ Connells Village - S,30.447783,-91.092361,0
2511,Airline Hwy @ Toyota - S,30.442089,-91.088463,0
2512,Airline Hwy @ Farm Bureau - S,30.437628,-91.085197,0
2513,Airline Hwy @ Albertsons - S,30.43289,-91.081772,0
2518,Jefferson Hwy @ Bluebonnet/Inniswold Dr - E,30.410715,-91.077057,0
2519,Jefferson Hwy @ Floynell Dr - E,30.409796,-91.073601,0
2520,Jefferson Hwy @ Jefferson United Methodist Church - E,30.409199,-91.068871,0
2521,Jefferson Hwy @ Ez Docks - E,30.408213,-91.066124,0
2525,Coursey Blvd @ Sherwood/Dingos - E,30.411041,-91.053894,0
2526,Coursey Blvd @ Oak Point Center - E,30.411018,-91.04892,0
2527,Coursey Blvd @ Paul Mitchell - E,30.411482,-91.04438,0
2528,Coursey Blvd @ Shadeland Dr - E,30.41086,-91.041626,0
2529,Coursey Blvd @ Woodlyn - E,30.410372,-91.038292,0
2530,Coursey Blvd @ Millwood Dr - E,30.409027,-91.032372,0
2531,Coursey Blvd @ Hickory Ridge Blvd - E,30.40803,-91.026161,0
2532,Coursey Blvd @ Market St - E,30.408148,-91.019394,0
2533,Coursey Blvd @ Jones Creek Rd - E,30.408657,-91.017258,0
2534,George O'Neal @ O'Neal/Sleepy Hollow Dr - E,30.407534,-91.011703,0
2535,O Neal Ln @ Dean Eye Care - N,30.409166,-91.008369,0
2536,O Neal Ln @ Magnolia Trace Pkwy - N,30.413794,-91.009262,0
2537,O Neal Ln @ M M Excavators - N,30.417957,-91.010017,0
2538,O Neal Ln @ Tiger Car Wash - N,30.419834,-91.007622,0
2539,O Neal Ln @ Manchester - N,30.424131,-91.007462,0
2540,O Neal Ln @ O Reilly Auto Parts - N,30.427952,-91.007408,0
2541,O Neal Ln @ Firewood - N,30.433947,-91.007423,0
2542,O Neal Ln @ Regions Bank - N,30.43832,-91.007408,0
2543,Ochsner Hospital,30.442614,-91.000862,0
2545,O Neal Ln @ O Neal Plaza - S,30.437494,-91.007637,0
2546,O Neal Ln @ Firewood - S,30.434393,-91.00766,0
2547,O Neal Ln @ Prosys - S,30.427547,-91.007652,0
2548,O Neal Ln @ Derby - S,30.423618,-91.007622,0
2549,O Neal Ln @ King Bradford - S,30.421009,-91.007545,0
2550,O Neal Ln @ Rivermist - S,30.418512,-91.009735,0
2551,O Neal Ln @ Fawn Ridge - S,30.413437,-91.009354,0
2552,George O'Neal/Rite Aid @ O Neal - W,30.407669,-91.009163,0
2553,George O Neal Rd @ Jones Creek Rd - W,30.408329,-91.014328,0
2554,Coursey Blvd @ Market St - W,30.408482,-91.018997,0
2555,Coursey Blvd @ Hickory Ridge Blvd - W,30.408274,-91.025696,0
2557,Coursey Blvd @ Stumberg - W,30.410255,-91.035759,0
2558,Coursey Blvd @ Sherwood Acres Apt - W,30.410891,-91.040176,0
2559,Coursey Blvd @ Lake Lawrence - W,30.411619,-91.046638,0
2560,Coursey Blvd @ Gulf South Travel - W,30.411224,-91.049294,0
2561,Coursey Blvd @ Sherwood/Vault Self Storage - W,30.411245,-91.053612,0
2565,Jefferson Hwy @ Arnold Dr - W,30.408859,-91.067276,0
2566,Jefferson Hwy @ Bea Dr - W,30.409555,-91.070358,0
2567,Jefferson Hwy @ Jefferson Shadows Apt - W,30.410412,-91.075493,0
2572,Airline Hwy @ Allstar Lanes - N,30.428782,-91.078461,0
2573,Airline Hwy @ Affordable Dentures - N,30.430428,-91.079575,0
2574,Airline Hwy @ Mobil - N,30.433451,-91.081802,0
2575,Airline Hwy @ Delcourt Ave - N,30.436764,-91.084129,0
2576,Airline Hwy @ Lindale - N,30.438612,-91.085503,0
2577,Airline Hwy @ Goodwood Blvd - N,30.442162,-91.088005,0
2578,Cortana Pl @ Promenade Ave - S,30.454935,-91.095284,0
2580,Florida Service Rd WB @ Broadmoor Plantation - E,30.457083,-91.067703,0
2581,Florida Service Rd WB @ Fortune Pawn Shop - E,30.459415,-91.053238,0
2582,Florida Service Rd WB @ S Little John - E,30.459661,-91.051506,0
2583,Florida Service Rd WB @ Hearts Ease - E,30.460079,-91.048836,0
2584,Florida Service Rd WB @ Dirt Cheap - E,30.460295,-91.04763,0
2585,Florida Service Rd WB @ Longbow - E,30.460499,-91.046349,0
2586,Florida Service Rd WB @ Longbow Dr - E,30.46073,-91.0448,0
2587,Florida Service Rd WB @ Montalbano - E,30.46117,-91.042015,0
2588,Florida Service Rd @ Kia - E,30.461796,-91.038147,0
2589,Florida Service Rd @ S Flannery - E,30.462255,-91.035385,0
2590,Florida Service Rd @ Rushmore Dr - E,30.462931,-91.031082,0
2591,Florida Service Rd WB @ Ponderosa - E,30.463488,-91.027565,0
2592,Florida Service Rd WB @ Night RV Park - E,30.464298,-91.022301,0
2593,Florida Service Rd WB @ Fontainebleau - E,30.464649,-91.019997,0
2594,Florida Service Rd WB @ Gloria Dr - E,30.465614,-91.013969,0
2595,Florida Service Rd WB @ O Neal Ln - E,30.466211,-91.010262,0
2596,O Neal Ln @ Strain Rd - S,30.457335,-91.008469,0
2597,O Neal Ln @ Woodwick Ave - S,30.4543,-91.008385,0
2598,O Neal Ln @ Mobil - S,30.445593,-91.007675,0
2603,O Neal Ln @ Hobby Lobby - N,30.445148,-91.007446,0
