"originid","destinationid","duration","distance","snap_o_dist","snap_d_dist"
359,34,60.62183662085021,43129.42145909254,25.090850912156036,551.3616256140572
359,35,58.87181456398856,41671.25969809484,25.090850912156036,657.7461651326481
359,36,60.44810440693148,42684.04451297084,25.090850912156036,279.7172408755061
359,37,65.4949620914961,45956.04821019791,25.090850912156036,346.00968630994606
359,38,59.81924583147273,39945.560009577915,25.090850912156036,201.66679343610593
359,39,66.25713281451365,45761.21364591877,25.090850912156036,2.1815257747356545
359,40,65.1525311574353,46166.99004649307,25.090850912156036,728.1673320664453
360,0,89.60559474988499,81886.66842181546,1221.0226082133915,35.15977961944156
360,1,75.63239944251691,58057.84667280925,1221.0226082133915,48.60789036590427
360,2,22.360843926180188,15389.61463230455,1221.0226082133915,117.78761762100542
360,3,65.41206153205002,51517.97843031419,1221.0226082133915,0.000013706738409904616
360,4,49.648437184123445,34679.54129169918,1221.0226082133915,206.26048131650703
360,5,60.63171651173713,35604.29774165318,1221.0226082133915,150.80798443932372
360,6,99.33709302702924,91625.1326406132,1221.0226082133915,42.10625827637604
360,7,88.77824565835938,77165.99547873024,1221.0226082133915,179.36325308529894
360,8,76.66332702135946,64616.08865339214,1221.0226082133915,216.72412431853476
360,9,69.25877813463954,54412.63099683904,1221.0226082133915,293.9389345442808
360,10,87.63799847915622,67760.48705993427,1221.0226082133915,30.234681052353206
360,11,66.2357149712277,50357.99033831879,1221.0226082133915,0.00002869337655289219
360,12,56.770554910920005,41595.41278141469,1221.0226082133915,0
360,13,46.043010024577974,25714.210432314347,1221.0226082133915,137.5487924275194
360,14,19.737899924435727,12308.148353160486,1221.0226082133915,127.21612507618707
360,15,6.546639693683258,4841.698981001662,1221.0226082133915,112.69587358837846
360,16,70.41827958215907,49146.87242664452,1221.0226082133915,130.28982728092535
360,17,74.81547904208658,58078.144751481166,1221.0226082133915,195.57588490424206
360,18,99.59813115649501,85438.11003754556,1221.0226082133915,119.27876270373567
360,19,67.3031012439325,39583.20595610017,1221.0226082133915,10.502440785216285
360,20,56.891144753438475,37268.36431624276,1221.0226082133915,204.97993904115057
360,21,61.301004468519096,44001.65876243254,1221.0226082133915,181.74003867547577
360,22,66.11465186683502,48494.045006069755,1221.0226082133915,603.3839031271233
360,23,62.90669831685758,46704.70174712075,1221.0226082133915,185.92809969697035
360,24,63.41444264154919,47117.59309823299,1221.0226082133915,344.94678071907856
360,25,62.3231348058358,46296.48700417905,1221.0226082133915,69.49569582967548
360,26,63.89744387859696,47730.185169184195,1221.0226082133915,716.0377501451641
360,27,61.12668141486816,45491.840175096906,1221.0226082133915,323.7292183215672
360,28,59.6979115189011,41107.19482806149,1221.0226082133915,0.000000001862645149230957
360,29,59.97411793771029,44974.94488827158,1221.0226082133915,338.26651334269803
360,30,62.322791004155945,46259.7224890854,1221.0226082133915,264.9956093431703
360,31,56.92839249437522,41780.53827042591,1221.0226082133915,160.19352633348032
360,32,69.42076682160781,54403.86889619905,1221.0226082133915,96.1896544677067
360,33,60.22948628160642,44998.73619136634,1221.0226082133915,106.68896180463638
360,34,59.61490079290423,44828.82213730259,1221.0226082133915,551.3616256140572
360,35,57.86487873604258,43370.66037630489,1221.0226082133915,657.7461651326481
360,36,59.4411685789855,44383.44519118088,1221.0226082133915,279.7172408755061
360,37,64.48802626355014,47655.44888840795,1221.0226082133915,346.00968630994606
360,38,58.81231000352675,41644.96068778796,1221.0226082133915,201.66679343610593
360,39,65.25019698656767,47460.614324128815,1221.0226082133915,2.1815257747356545
360,40,64.14559532948934,47866.39072470312,1221.0226082133915,728.1673320664453
361,0,64.16357366753051,60850.315779274155,1862.7971974250247,35.15977961944156
361,1,50.304917323445146,39115.22060501736,1862.7971974250247,48.60789036590427
361,2,60.08126300515137,41085.51991160438,1862.7971974250247,117.78761762100542
361,3,45.30044682540696,35756.01034421817,1862.7971974250247,0.000013706738409904616
361,4,24.320955065051635,15736.915223907285,1862.7971974250247,206.26048131650703
361,5,61.987762839479295,43724.82099025581,1862.7971974250247,150.80798443932372
361,6,73.89507194467477,70588.77999807188,1862.7971974250247,42.10625827637604
361,7,63.33622457600488,56129.64283618897,1862.7971974250247,179.36325308529894
361,8,51.22130593900499,43579.736010850866,1862.7971974250247,216.72412431853476
361,9,43.81675705228509,33376.27835429775,1862.7971974250247,293.9389345442808
361,10,62.31051636008445,48817.86099214238,1862.7971974250247,30.234681052353206
361,11,40.90823285215591,31415.364270526898,1862.7971974250247,0.00002869337655289219
361,12,31.443072791848206,22652.786713622805,1862.7971974250247,0
361,13,38.90949677313151,21455.13328591508,1862.7971974250247,137.5487924275194
361,14,30.239707575846435,19880.70059052546,1862.7971974250247,127.21612507618707
361,15,43.430967806598886,28660.371414552934,1862.7971974250247,112.69587358837846
361,16,50.30666487551601,44448.086416443075,1862.7971974250247,130.28982728092535
361,17,54.70386433544351,42316.17666538514,1862.7971974250247,195.57588490424206
361,18,74.15611007414051,65323.92969429263,1862.7971974250247,119.27876270373567
361,19,47.94051433702392,34068.92636611206,1862.7971974250247,10.502440785216285
361,20,27.973154365191338,16232.011673701465,1862.7971974250247,204.97993904115057
361,21,39.0804021660931,25882.57311242588,1862.7971974250247,181.74003867547577
361,22,41.32085220679628,27729.15512552925,1862.7971974250247,603.3839031271233
361,23,38.03415834514473,25668.349104579458,1862.7971974250247,185.92809969697035
361,24,38.54190266983635,26081.240455691703,1862.7971974250247,344.94678071907856
361,25,37.45059483412295,25260.134361637767,1862.7971974250247,69.49569582967548
361,26,39.02490390688411,26693.83252664291,1862.7971974250247,716.0377501451641
361,27,36.25414144315531,24455.48753255562,1862.7971974250247,323.7292183215672
361,28,31.755269185174136,20070.842185520203,1862.7971974250247,0.000000001862645149230957
361,29,35.10157796599744,23938.592245730288,1862.7971974250247,338.26651334269803
361,30,42.211176297512885,29286.701054945697,1862.7971974250247,264.9956093431703
361,31,35.73835652274257,24704.175036113997,1862.7971974250247,160.19352633348032
361,32,43.978745739253355,33367.516253657755,1862.7971974250247,96.1896544677067
361,33,35.35694630989357,23962.38354882505,1862.7971974250247,106.68896180463638
361,34,34.74236082119138,23792.469494761295,1862.7971974250247,551.3616256140572
361,35,34.80187028107521,24109.15820783335,1862.7971974250247,657.7461651326481
361,36,34.56862860727265,23347.092548639586,1862.7971974250247,279.7172408755061
361,37,39.615486291837286,26619.09624586666,1862.7971974250247,346.00968630994606
361,38,31.9081998721766,20608.608045246674,1862.7971974250247,201.66679343610593
361,39,42.18530708706362,27560.181052765416,1862.7971974250247,2.1815257747356545
361,40,39.273055357776485,26830.038082161827,1862.7971974250247,728.1673320664453
362,0,62.23593313663013,64765.52062764813,3.2783664279293263,35.15977961944156
362,1,70.0762743023986,46618.38904306058,3.2783664279293263,48.60789036590427
362,2,35.62357796227475,27626.5852827156,3.2783664279293263,117.78761762100542
362,3,38.0423999187952,31915.313030205656,3.2783664279293263,0.000013706738409904616
362,4,43.33091757148103,23240.083661950495,3.2783664279293263,206.26048131650703
362,5,53.90488979424104,29636.435180135366,3.2783664279293263,150.80798443932372
362,6,71.96743141377439,74503.98484644588,3.2783664279293263,42.10625827637604
362,7,61.408584045104504,60044.84768456294,3.2783664279293263,179.36325308529894
362,8,49.293665408104616,47351.53023670719,3.2783664279293263,216.72412431853476
362,9,41.889116521384715,37088.317759362464,3.2783664279293263,293.9389345442808
362,10,73.52714236480863,56321.02943018559,3.2783664279293263,30.234681052353206
362,11,60.67958983110937,38918.53270857012,3.2783664279293263,0.00002869337655289219
362,12,51.214429770801665,30155.955151666018,3.2783664279293263,0
362,13,11.941411863876965,6111.545032205795,3.2783664279293263,137.5487924275194
362,14,14.754533577974724,7555.506029956299,3.2783664279293263,127.21612507618707
362,15,27.945793808727196,16335.176853983776,3.2783664279293263,112.69587358837846
362,16,43.04861796890425,30987.377867930107,3.2783664279293263,130.28982728092535
362,17,47.44581742883175,38475.47935137263,3.2783664279293263,195.57588490424206
